"ORIGIN_AIRPORT_ID","Year","Origin Airport Code","Total Departures","Total Passengers","Total Seats","Total Load Factor (%)","Total Passengers/Flight","Total Seats/Flight","Total Distance/Flight (sm)","Total Distance/Passenger (sm)","Total Payload (lbs)","Total Freight (lbs)","Total Mail (lbs)","Domestic Departures","Domestic Passengers","Domestic Seats","Domestic Load Factor (%)","Domestic Passengers/Flight","Domestic Seats/Flight","Domestic Distance/Flight (sm)","Domestic Distance/Passenger (sm)","Domestic Payload (lbs)","Domestic Freight (lbs)","Domestic Mail (lbs)","Outbound International Departures","Outbound International Passengers","Outbound International Seats","Outbound International Load Factor (%)","Outbound International Passengers/Flight","Outbound International Seats/Flight","Outbound International Distance/Flight (sm)","Outbound International Distance/Passenger (sm)","Outbound International Payload (lbs)","Outbound International Freight (lbs)","Outbound International Mail (lbs)","Inbound International Departures","Inbound International Passengers","Inbound International Seats","Inbound International Load Factor (%)","Inbound International Passengers/Flight","Inbound International Seats/Flight","Inbound International Distance/Flight (sm)","Inbound International Distance/Passenger (sm)","Inbound International Payload (lbs)","Inbound International Freight (lbs)","Inbound International Mail (lbs)","Origin City Name","Origin Airport Name"
"10017","2023","A04","7","16","41","39","2.28571428571","5.85714285714","81","81","7,950","0","0","7","16","41","39","2.28571428571","5.85714285714","81","81","7,950","0","0",,,,,,,,,,,,,,,,,,,,,,,"Red Lake (A04)","Red Lake Airport (A04)"
"10017","2024","A04","3","10","18","55.6","3.33333333333","6","81","81","3,600","0","0","3","10","18","55.6","3.33333333333","6","81","81","3,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Red Lake (A04)","Red Lake Airport (A04)"
"10017","2025","A04","6","12","35","34.3","2","5.83333333333","81","81","6,750","0","0","6","12","35","34.3","2","5.83333333333","81","81","6,750","0","0",,,,,,,,,,,,,,,,,,,,,,,"Red Lake (A04)","Red Lake Airport (A04)"
"10019","2023","A06","19","0","38","0","0","2","79",,"99,750","46,630","0","19","0","38","0","0","2","79",,"99,750","46,630","0",,,,,,,,,,,,,,,,,,,,,,,"Kougarok (A06)","Navigator Airstrip (A06)"
"10019","2024","A06","115","8","244","3.3","0.06956521739","2.12173913043","78.79130434783","67","600,250","94,373","0","115","8","244","3.3","0.06956521739","2.12173913043","78.79130434783","67","600,250","94,373","0",,,,,,,,,,,,,,,,,,,,,,,"Kougarok (A06)","Navigator Airstrip (A06)"
"10019","2025","A06","1","4","9","44.4","4","9","79","79","3,500","1,000","0","1","4","9","44.4","4","9","79","79","3,500","1,000","0",,,,,,,,,,,,,,,,,,,,,,,"Kougarok (A06)","Navigator Airstrip (A06)"
"10020","2015","A07","1","0","0",,"0","0","24",,"5,600","1,724","1,572","1","0","0",,"0","0","24",,"5,600","1,724","1,572",,,,,,,,,,,,,,,,,,,,,,,"Selawik (A07)","Roland Norton Memorial (A07)"
"10022","2022","A09","1","0","8","0","0","8","125",,"1,900","0","0","1","0","8","0","0","8","125",,"1,900","0","0",,,,,,,,,,,,,,,,,,,,,,,"Johnstone Point (A09)","Johnstone Point Airport (A09)"
"10030","2016","A17","1","2","2","100","2","2","31","31","912","0","0","1","2","2","100","2","2","31","31","912","0","0",,,,,,,,,,,,,,,,,,,,,,,"Port Vita (A17)","Port Vita Airport (A17)"
"10030","2020","A17","2","0","11","0","0","5.5","48",,"2,050","0","0","2","0","11","0","0","5.5","48",,"2,050","0","0",,,,,,,,,,,,,,,,,,,,,,,"Port Vita (A17)","Port Vita Airport (A17)"
"10030","2021","A17","4","4","23","17.4","1","5.75","29","32","4,350","0","0","4","4","23","17.4","1","5.75","29","32","4,350","0","0",,,,,,,,,,,,,,,,,,,,,,,"Port Vita (A17)","Port Vita Airport (A17)"
"10030","2023","A17","5","8","28","28.6","1.6","5.6","32","32","5,100","0","0","5","8","28","28.6","1.6","5.6","32","32","5,100","0","0",,,,,,,,,,,,,,,,,,,,,,,"Port Vita (A17)","Port Vita Airport (A17)"
"10030","2024","A17","8","9","43","20.9","1.125","5.375","28.875","32","7,350","0","0","8","9","43","20.9","1.125","5.375","28.875","32","7,350","0","0",,,,,,,,,,,,,,,,,,,,,,,"Port Vita (A17)","Port Vita Airport (A17)"
"10030","2025","A17","5","6","29","20.7","1.2","5.8","32","32","5,550","0","0","5","6","29","20.7","1.2","5.8","32","32","5,550","0","0",,,,,,,,,,,,,,,,,,,,,,,"Port Vita (A17)","Port Vita Airport (A17)"
"10031","2017","A18","6","1","22","4.5","0.16666666667","3.66666666667","130","130","5,100","0","0","6","1","22","4.5","0.16666666667","3.66666666667","130","130","5,100","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kantishna (A18)","Kantishna Airport (A18)"
"10031","2020","A18","2","0","8","0","0","4","130",,"1,800","0","0","2","0","8","0","0","4","130",,"1,800","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kantishna (A18)","Kantishna Airport (A18)"
"10031","2021","A18","3","1","12","8.3","0.33333333333","4","130","130","2,700","0","0","3","1","12","8.3","0.33333333333","4","130","130","2,700","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kantishna (A18)","Kantishna Airport (A18)"
"10031","2022","A18","4","0","26","0","0","6.5","114",,"6,400","0","0","4","0","26","0","0","6.5","114",,"6,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kantishna (A18)","Kantishna Airport (A18)"
"10031","2023","A18","2","3","8","37.5","1.5","4","110.5","130","1,800","0","0","2","3","8","37.5","1.5","4","110.5","130","1,800","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kantishna (A18)","Kantishna Airport (A18)"
"10031","2024","A18","3","0","27","0","0","9","108.66666666667",,"5,400","0","0","3","0","27","0","0","9","108.66666666667",,"5,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kantishna (A18)","Kantishna Airport (A18)"
"10031","2025","A18","7","4","58","6.9","0.57142857143","8.28571428571","130","130","14,700","0","0","7","4","58","6.9","0.57142857143","8.28571428571","130","130","14,700","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kantishna (A18)","Kantishna Airport (A18)"
"10033","2015","A20","2","0","0",,"0","0","315",,"11,200","0","0","2","0","0",,"0","0","315",,"11,200","0","0",,,,,,,,,,,,,,,,,,,,,,,"Alpine (A20)","Alpine Airstrip (A20)"
"10033","2016","A20","174","0","0",,"0","0","174.13218390805",,"8,178,000","3,696,732","447","174","0","0",,"0","0","174.13218390805",,"8,178,000","3,696,732","447",,,,,,,,,,,,,,,,,,,,,,,"Alpine (A20)","Alpine Airstrip (A20)"
"10033","2017","A20","208","0","0",,"0","0","167.1875",,"9,776,000","3,803,601","0","208","0","0",,"0","0","167.1875",,"9,776,000","3,803,601","0",,,,,,,,,,,,,,,,,,,,,,,"Alpine (A20)","Alpine Airstrip (A20)"
"10033","2018","A20","317","0","0",,"0","0","104.63406940063",,"14,899,000","5,851,017","0","317","0","0",,"0","0","104.63406940063",,"14,899,000","5,851,017","0",,,,,,,,,,,,,,,,,,,,,,,"Alpine (A20)","Alpine Airstrip (A20)"
"10033","2019","A20","373","0","9","0","0","0.02412868633","97.67292225201",,"17,487,000","5,561,130","22","373","0","9","0","0","0.02412868633","97.67292225201",,"17,487,000","5,561,130","22",,,,,,,,,,,,,,,,,,,,,,,"Alpine (A20)","Alpine Airstrip (A20)"
"10033","2020","A20","168","0","0",,"0","0","122.98214285714",,"8,440,752","2,880,482","0","168","0","0",,"0","0","122.98214285714",,"8,440,752","2,880,482","0",,,,,,,,,,,,,,,,,,,,,,,"Alpine (A20)","Alpine Airstrip (A20)"
"10033","2021","A20","301","0","0",,"0","0","126.63787375415",,"14,147,000","5,681,961","0","301","0","0",,"0","0","126.63787375415",,"14,147,000","5,681,961","0",,,,,,,,,,,,,,,,,,,,,,,"Alpine (A20)","Alpine Airstrip (A20)"
"10033","2022","A20","235","0","0",,"0","0","234.74468085106",,"11,045,000","5,215,671","0","235","0","0",,"0","0","234.74468085106",,"11,045,000","5,215,671","0",,,,,,,,,,,,,,,,,,,,,,,"Alpine (A20)","Alpine Airstrip (A20)"
"10033","2023","A20","217","0","0",,"0","0","239.81105990783",,"10,199,000","4,921,038","0","217","0","0",,"0","0","239.81105990783",,"10,199,000","4,921,038","0",,,,,,,,,,,,,,,,,,,,,,,"Alpine (A20)","Alpine Airstrip (A20)"
"10033","2024","A20","176","0","0",,"0","0","287.26136363636",,"8,272,000","3,167,724","0","176","0","0",,"0","0","287.26136363636",,"8,272,000","3,167,724","0",,,,,,,,,,,,,,,,,,,,,,,"Alpine (A20)","Alpine Airstrip (A20)"
"10033","2025","A20","175","0","0",,"0","0","268.19428571429",,"8,225,000","1,186,634","0","175","0","0",,"0","0","268.19428571429",,"8,225,000","1,186,634","0",,,,,,,,,,,,,,,,,,,,,,,"Alpine (A20)","Alpine Airstrip (A20)"
"10039","2015","A26","5","13","45","28.9","2.6","9","196","196","17,000","0","0","5","13","45","28.9","2.6","9","196","196","17,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"Ivotuk (A26)","Ivotuk Airstrip (A26)"
"10039","2016","A26","2","0","0",,"0","0","433",,"94,000","52,212","0","2","0","0",,"0","0","433",,"94,000","52,212","0",,,,,,,,,,,,,,,,,,,,,,,"Ivotuk (A26)","Ivotuk Airstrip (A26)"
"10039","2017","A26","22","36","165","21.8","1.63636363636","7.5","300.81818181818","279.16666666667","38,750","0","0","22","36","165","21.8","1.63636363636","7.5","300.81818181818","279.16666666667","38,750","0","0",,,,,,,,,,,,,,,,,,,,,,,"Ivotuk (A26)","Ivotuk Airstrip (A26)"
"10039","2018","A26","12","9","61","14.8","0.75","5.08333333333","233.75","293.44444444444","28,572","4,200","0","12","9","61","14.8","0.75","5.08333333333","233.75","293.44444444444","28,572","4,200","0",,,,,,,,,,,,,,,,,,,,,,,"Ivotuk (A26)","Ivotuk Airstrip (A26)"
"10039","2019","A26","6","15","44","34.1","2.5","7.33333333333","280.5","287.33333333333","10,450","0","0","6","15","44","34.1","2.5","7.33333333333","280.5","287.33333333333","10,450","0","0",,,,,,,,,,,,,,,,,,,,,,,"Ivotuk (A26)","Ivotuk Airstrip (A26)"
"10039","2020","A26","2","0","14","0","0","7","333",,"2,800","0","0","2","0","14","0","0","7","333",,"2,800","0","0",,,,,,,,,,,,,,,,,,,,,,,"Ivotuk (A26)","Ivotuk Airstrip (A26)"
"10039","2021","A26","6","4","48","8.3","0.66666666667","8","305.16666666667","333","10,605","0","0","6","4","48","8.3","0.66666666667","8","305.16666666667","333","10,605","0","0",,,,,,,,,,,,,,,,,,,,,,,"Ivotuk (A26)","Ivotuk Airstrip (A26)"
"10039","2022","A26","8","8","70","11.4","1","8.75","267.875","258.625","18,640","0","0","8","8","70","11.4","1","8.75","267.875","258.625","18,640","0","0",,,,,,,,,,,,,,,,,,,,,,,"Ivotuk (A26)","Ivotuk Airstrip (A26)"
"10039","2023","A26","12","9","85","10.6","0.75","7.08333333333","225.75","214.33333333333","24,350","0","0","12","9","85","10.6","0.75","7.08333333333","225.75","214.33333333333","24,350","0","0",,,,,,,,,,,,,,,,,,,,,,,"Ivotuk (A26)","Ivotuk Airstrip (A26)"
"10039","2024","A26","13","24","103","23.3","1.84615384615","7.92307692308","288.61538461538","312.375","54,424","10,390","0","13","24","103","23.3","1.84615384615","7.92307692308","288.61538461538","312.375","54,424","10,390","0",,,,,,,,,,,,,,,,,,,,,,,"Ivotuk (A26)","Ivotuk Airstrip (A26)"
"10039","2025","A26","3","3","26","11.5","1","8.66666666667","333","333","5,801","0","0","3","3","26","11.5","1","8.66666666667","333","333","5,801","0","0",,,,,,,,,,,,,,,,,,,,,,,"Ivotuk (A26)","Ivotuk Airstrip (A26)"
"10040","2014","A27","54","104","486","21.4","1.92592592593","9","91","91","114,532","14,931","0","54","104","486","21.4","1.92592592593","9","91","91","114,532","14,931","0",,,,,,,,,,,,,,,,,,,,,,,"Pogo Mines (A27)","Pogo Mines Airport (A27)"
"10040","2015","A27","47","69","420","16.4","1.46808510638","8.93617021277","91","91","105,290","0","0","47","69","420","16.4","1.46808510638","8.93617021277","91","91","105,290","0","0",,,,,,,,,,,,,,,,,,,,,,,"Pogo Mines (A27)","Pogo Mines Airport (A27)"
"10040","2016","A27","48","45","429","10.5","0.9375","8.9375","91","91","101,755","0","0","48","45","429","10.5","0.9375","8.9375","91","91","101,755","0","0",,,,,,,,,,,,,,,,,,,,,,,"Pogo Mines (A27)","Pogo Mines Airport (A27)"
"10040","2017","A27","53","51","477","10.7","0.96226415094","9","91","91","113,229","0","0","53","51","477","10.7","0.96226415094","9","91","91","113,229","0","0",,,,,,,,,,,,,,,,,,,,,,,"Pogo Mines (A27)","Pogo Mines Airport (A27)"
"10040","2018","A27","46","45","414","10.9","0.97826086957","9","91","91","98,324","0","0","46","45","414","10.9","0.97826086957","9","91","91","98,324","0","0",,,,,,,,,,,,,,,,,,,,,,,"Pogo Mines (A27)","Pogo Mines Airport (A27)"
"10040","2019","A27","34","33","306","10.8","0.97058823529","9","91","91","71,779","0","0","34","33","306","10.8","0.97058823529","9","91","91","71,779","0","0",,,,,,,,,,,,,,,,,,,,,,,"Pogo Mines (A27)","Pogo Mines Airport (A27)"
"10040","2020","A27","40","40","355","11.3","1","8.875","91","91","83,495","6,166","0","40","40","355","11.3","1","8.875","91","91","83,495","6,166","0",,,,,,,,,,,,,,,,,,,,,,,"Pogo Mines (A27)","Pogo Mines Airport (A27)"
"10040","2021","A27","41","38","361","10.5","0.92682926829","8.80487804878","91","91","85,775","0","0","41","38","361","10.5","0.92682926829","8.80487804878","91","91","85,775","0","0",,,,,,,,,,,,,,,,,,,,,,,"Pogo Mines (A27)","Pogo Mines Airport (A27)"
"10040","2022","A27","40","37","353","10.5","0.925","8.825","91","91","84,453","2,025","0","40","37","353","10.5","0.925","8.825","91","91","84,453","2,025","0",,,,,,,,,,,,,,,,,,,,,,,"Pogo Mines (A27)","Pogo Mines Airport (A27)"
"10040","2023","A27","44","49","378","13","1.11363636364","8.59090909091","91","91","90,841","14,769","0","44","49","378","13","1.11363636364","8.59090909091","91","91","90,841","14,769","0",,,,,,,,,,,,,,,,,,,,,,,"Pogo Mines (A27)","Pogo Mines Airport (A27)"
"10040","2024","A27","50","55","442","12.4","1.1","8.84","91","91","105,520","21,922","0","50","55","442","12.4","1.1","8.84","91","91","105,520","21,922","0",,,,,,,,,,,,,,,,,,,,,,,"Pogo Mines (A27)","Pogo Mines Airport (A27)"
"10040","2025","A27","49","54","430","12.6","1.10204081633","8.77551020408","91","91","105,916","22,175","0","49","54","430","12.6","1.10204081633","8.77551020408","91","91","105,916","22,175","0",,,,,,,,,,,,,,,,,,,,,,,"Pogo Mines (A27)","Pogo Mines Airport (A27)"
"10040","2026M1-1","A27","3","3","27","11.1","1","9","91","91","6,543","1,409","0","3","3","27","11.1","1","9","91","91","6,543","1,409","0",,,,,,,,,,,,,,,,,,,,,,,"Pogo Mines (A27)","Pogo Mines Airport (A27)"
"10041","2016","A28","1","2","2","100","2","2","80","80","1,480","0","0","1","2","2","100","2","2","80","80","1,480","0","0",,,,,,,,,,,,,,,,,,,,,,,"Ayakulik River (A28)","Ayakulik River Airport (A28)"
"10042","2014","A29","38","43","164","26.2","1.13157894737","4.31578947368","38.05263157895","38.11627906977","52,932","131","0","38","43","164","26.2","1.13157894737","4.31578947368","38.05263157895","38.11627906977","52,932","131","0",,,,,,,,,,,,,,,,,,,,,,,"Kiluda Bay (A29)","Kiluda Bay Airport (A29)"
"10042","2015","A29","41","43","177","24.3","1.0487804878","4.31707317073","38","38","57,104","0","0","41","43","177","24.3","1.0487804878","4.31707317073","38","38","57,104","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kiluda Bay (A29)","Kiluda Bay Airport (A29)"
"10042","2016","A29","52","79","221","35.7","1.51923076923","4.25","38.23076923077","38.35443037975","68,366","0","0","52","79","221","35.7","1.51923076923","4.25","38.23076923077","38.35443037975","68,366","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kiluda Bay (A29)","Kiluda Bay Airport (A29)"
"10042","2017","A29","50","112","249","45","2.24","4.98","42.1","42","52,800","735","240","50","112","249","45","2.24","4.98","42.1","42","52,800","735","240",,,,,,,,,,,,,,,,,,,,,,,"Kiluda Bay (A29)","Kiluda Bay Airport (A29)"
"10042","2018","A29","60","130","306","42.5","2.16666666667","5.1","41.86666666667","41.90769230769","63,900","266","72","60","130","306","42.5","2.16666666667","5.1","41.86666666667","41.90769230769","63,900","266","72",,,,,,,,,,,,,,,,,,,,,,,"Kiluda Bay (A29)","Kiluda Bay Airport (A29)"
"10042","2019","A29","41","78","207","37.7","1.90243902439","5.0487804878","43.0487804878","43.65384615385","43,350","178","5","41","78","207","37.7","1.90243902439","5.0487804878","43.0487804878","43.65384615385","43,350","178","5",,,,,,,,,,,,,,,,,,,,,,,"Kiluda Bay (A29)","Kiluda Bay Airport (A29)"
"10042","2020","A29","59","74","336","22","1.25423728814","5.69491525424","42","42","64,500","0","0","59","74","336","22","1.25423728814","5.69491525424","42","42","64,500","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kiluda Bay (A29)","Kiluda Bay Airport (A29)"
"10042","2021","A29","52","111","303","36.6","2.13461538462","5.82692307692","41.71153846154","42","58,350","294","0","52","111","303","36.6","2.13461538462","5.82692307692","41.71153846154","42","58,350","294","0",,,,,,,,,,,,,,,,,,,,,,,"Kiluda Bay (A29)","Kiluda Bay Airport (A29)"
"10042","2022","A29","40","96","236","40.7","2.4","5.9","40.75","41.21875","46,200","0","0","40","96","236","40.7","2.4","5.9","40.75","41.21875","46,200","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kiluda Bay (A29)","Kiluda Bay Airport (A29)"
"10042","2023","A29","44","100","243","41.2","2.27272727273","5.52272727273","42","42","43,350","0","0","44","100","243","41.2","2.27272727273","5.52272727273","42","42","43,350","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kiluda Bay (A29)","Kiluda Bay Airport (A29)"
"10042","2024","A29","40","81","230","35.2","2.025","5.75","42.225","42","43,500","50","2","40","81","230","35.2","2.025","5.75","42.225","42","43,500","50","2",,,,,,,,,,,,,,,,,,,,,,,"Kiluda Bay (A29)","Kiluda Bay Airport (A29)"
"10042","2025","A29","42","90","233","38.6","2.14285714286","5.54761904762","42","42","41,850","0","0","42","90","233","38.6","2.14285714286","5.54761904762","42","42","41,850","0","0",,,,,,,,,,,,,,,,,,,,,,,"Kiluda Bay (A29)","Kiluda Bay Airport (A29)"
"10043","2017","A30","4","3","15","20","0.75","3.75","26.75","28","3,900","20","0","4","3","15","20","0.75","3.75","26.75","28","3,900","20","0",,,,,,,,,,,,,,,,,,,,,,,"Terror Lake (A30)","Terror Lake Airport (A30)"
"10043","2018","A30","1","3","6","50","3","6","28","28","1,200","0","0","1","3","6","50","3","6","28","28","1,200","0","0",,,,,,,,,,,,,,,,,,,,,,,"Terror Lake (A30)","Terror Lake Airport (A30)"
"10043","2019","A30","4","0","21","0","0","5.25","37.75",,"4,350","0","0","4","0","21","0","0","5.25","37.75",,"4,350","0","0",,,,,,,,,,,,,,,,,,,,,,,"Terror Lake (A30)","Terror Lake Airport (A30)"
"10043","2020","A30","6","8","33","24.2","1.33333333333","5.5","22","19","6,150","0","0","6","8","33","24.2","1.33333333333","5.5","22","19","6,150","0","0",,,,,,,,,,,,,,,,,,,,,,,"Terror Lake (A30)","Terror Lake Airport (A30)"
"10043","2021","A30","3","0","17","0","0","5.66666666667","28",,"3,150","0","0","3","0","17","0","0","5.66666666667","28",,"3,150","0","0",,,,,,,,,,,,,,,,,,,,,,,"Terror Lake (A30)","Terror Lake Airport (A30)"
"10043","2022","A30","2","6","12","50","3","6","28","28","2,400","0","0","2","6","12","50","3","6","28","28","2,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"Terror Lake (A30)","Terror Lake Airport (A30)"
"10043","2023","A30","7","14","38","36.8","2","5.42857142857","28","28","6,600","0","0","7","14","38","36.8","2","5.42857142857","28","28","6,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Terror Lake (A30)","Terror Lake Airport (A30)"
"10043","2024","A30","3","6","17","35.3","2","5.66666666667","28","28","3,150","0","0","3","6","17","35.3","2","5.66666666667","28","28","3,150","0","0",,,,,,,,,,,,,,,,,,,,,,,"Terror Lake (A30)","Terror Lake Airport (A30)"
"10043","2025","A30","3","9","18","50","3","6","28","28","3,600","0","0","3","9","18","50","3","6","28","28","3,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Terror Lake (A30)","Terror Lake Airport (A30)"
"10044","2014","A31","2","0","15","0","0","7.5","89",,"2,816","0","0","2","0","15","0","0","7.5","89",,"2,816","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selief Bay (A31)","Selief Bay Airport (A31)"
"10044","2019","A31","2","0","12","0","0","6","88",,"2,400","0","0","2","0","12","0","0","6","88",,"2,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selief Bay (A31)","Selief Bay Airport (A31)"
"10044","2020","A31","6","6","35","17.1","1","5.83333333333","88","88","6,850","0","0","6","6","35","17.1","1","5.83333333333","88","88","6,850","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selief Bay (A31)","Selief Bay Airport (A31)"
"10044","2021","A31","1","1","5","20","1","5","88","88","750","0","0","1","1","5","20","1","5","88","88","750","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selief Bay (A31)","Selief Bay Airport (A31)"
